id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type
24335248,sweetheart studio,183610844,Helen,Queens,Fresh Meadows,Private room
24336051,"UWS Gem by Lincoln Center, Julliard & Central Park",183617557,Christine,Manhattan,Upper West Side,Entire home/apt
24337254,COZY THREE BEDROOM APT NEAR JFK AIRPORT,183633639,Nydia,Queens,Richmond Hill,Entire home/apt
24339196,••Cozy Em’s place••,174492861,Siri,Queens,Jackson Heights,Private room
24345718,Heart Of New York City,183699341,Ray,Manhattan,Hell's Kitchen,Private room
24347151,Good Vibes private room,4891915,Yohana,Brooklyn,Bedford-Stuyvesant,Private room
24348078,Large and bright room 15 min away from Manhattan,176427055,Adam,Queens,Astoria,Private room
24348514,For All Classical Lover's 2,96694697,Glory,Brooklyn,Sheepshead Bay,Private room
24349922,Private Bedroom in Sunny Bushwick Apartment,29799151,Olivia,Brooklyn,Bushwick,Private room
24351450,"Eclectic 1BR in Brooklyn, Steps to nightlife!",127532142,Meghan,Brooklyn,Bushwick,Private room
24351719,LES 2 BR Penthouse New Construction,87585422,Dan,Manhattan,Lower East Side,Entire home/apt
24352862,Brooklyn Museum of Art 2 Bedroom Gem!,183751102,Rose,Brooklyn,Crown Heights,Entire home/apt
24352967,"Bed n Bath, 4 mins to 2,5,3,4 trains to Manhattan",182989977,Sasha,Brooklyn,East Flatbush,Private room
24355118,"Nice, clean, spacious room in Manhattan",55503144,José,Manhattan,East Harlem,Private room
24355153,Rockaway Beach Escape - Beach/City Views,183388833,Welecia,Queens,Rockaway Beach,Entire home/apt
24355169,HUGE Modern Room/office/studio w Private Entrance,43037915,Edward,Brooklyn,Crown Heights,Private room
24356390,Bright Modern clean convenient Brooklyn Location,138607228,Edward,Brooklyn,Bushwick,Entire home/apt
24356663,Modern Clean beautiful 15min to center of NYC,138607228,Edward,Brooklyn,Bushwick,Entire home/apt
24356861,COZY & BEAUTIFUL 1bdrm in Upper NYC,6517654,Erin,Manhattan,Washington Heights,Entire home/apt
24357412,Cozy 1bdr in the heart of Upper East Side,10711933,Nodar,Manhattan,Upper East Side,Entire home/apt
24357562,Cozy Apartment- Lower East Side near F/M/J/Z  :),19940836,Justin,Manhattan,Lower East Side,Private room
24358122,Brooklyn apartment living room for rent,30075148,Yating,Brooklyn,Williamsburg,Private room
24358619,UWS Studio  - Great Neighborhood!,106837455,Lisa,Manhattan,Upper West Side,Entire home/apt
24359329,Gorgeous Room in Wburg!,56202220,Guille,Brooklyn,Williamsburg,Private room
24360039,Lovely Cozy Studio Upper East Side Manhattan,150629197,Lana,Manhattan,Upper East Side,Entire home/apt
24360112,Comfortable bedroom in Railroad style apartment,183833039,Miguel,Brooklyn,Bushwick,Private room
24360537,Lovely cozy studio in Upper East Side,150629197,Lana,Manhattan,Upper East Side,Entire home/apt
24366289,Art apartment,183707967,Dionyssios,Manhattan,Washington Heights,Entire home/apt
24366897,Modern & Stylish 1 Bed Manhattan w/ Private Garden,183886601,Lee,Manhattan,Inwood,Entire home/apt
24367113,( Private Garden )  Where Hansel and Gretel live.,3540748,Ron,Manhattan,Upper East Side,Entire home/apt
24367577,Clinton Hill Dream House,3074904,Lauren & Chelsea,Brooklyn,Clinton Hill,Entire home/apt
24369797,"2BR APARTMENT IN THE CITY, NEXT TO CENTRAL PARK!",178178426,Tiago,Manhattan,East Harlem,Entire home/apt
24369857,The corner house,2790890,Phil,Brooklyn,Bedford-Stuyvesant,Entire home/apt
24370001,Stunning Rare Garden Family Home w/Loft! #10303,8961407,Jamie,Manhattan,Harlem,Entire home/apt
24370468,July and August 2bdr beautiful apt Upper East Side,521594,Valeria,Manhattan,Upper East Side,Private room
24370692,Bright Room in Artist's Loft,8973065,Rachel,Brooklyn,Williamsburg,Private room
24372235,Newly Renovated Cozy studio in lower east side #9,158969505,Karen,Manhattan,Lower East Side,Entire home/apt
24372429,"Spacious, Charming 2BR Apt in Trendy Bushwick",10197436,Chris,Brooklyn,Bushwick,Entire home/apt
24373602,"Bright, Charming Greenpoint Home-Away-From-Home",8409547,Courtney,Brooklyn,Greenpoint,Entire home/apt
24373776,Spacious bedroom in Washington Heights,6024063,Bree,Manhattan,Washington Heights,Private room
24374428,Quiet two BEDROOM APT in MANHATTAN UPPER EAST SIDE,183950956,Dante,Manhattan,Roosevelt Island,Entire home/apt
24374487,Lex place,33587458,Liron,Brooklyn,Bedford-Stuyvesant,Entire home/apt
24376295,Studio Apartment in Bed Stuy!,25741946,Ellie,Brooklyn,Bedford-Stuyvesant,Entire home/apt
24376374,Welcome to YURT -- cozy room in East Village,3436710,Kaptan,Manhattan,East Village,Private room
24376945,Harlem Studio,21766565,Paula,Manhattan,Harlem,Entire home/apt
24377683,Sunny Bedroom at Union Square,21410546,Hong Ngoc,Manhattan,Chelsea,Private room
24378358,NYC Time's Square Luxury Pent House Apartment,183989835,Marcus,Manhattan,Midtown,Entire home/apt
24378513,Sunny Spacious Private Bedroom in Brooklyn,714531,Gabriel,Brooklyn,Prospect-Lefferts Gardens,Private room
24378806,Cozy Brooklyn Witchy Apartment (Pet Friendly),27923193,Elisabeth,Brooklyn,Crown Heights,Private room
24379279,Spacious Room,184000316,Ebony,Brooklyn,East New York,Private room
24379887,"SUITE- PRIVATE 1/2 BATH, 4 BEDS IN WILLIAMSBURG!!",184004979,Ken And Andy,Brooklyn,Williamsburg,Private room
24380012,Cozy Brooklyn Apt (Near JFK/Manhattan/Times Sqr),73592174,Mark,Brooklyn,Midwood,Private room
24380794,Trendy Williamsburg! 1 block to subway (L).,184009385,Artem,Brooklyn,Williamsburg,Entire home/apt
24387380,Spacious private room close to lots of cool spots,30523475,Michael Daae,Brooklyn,Williamsburg,Private room
24387440,Midtown East Prime UN Location,184065290,Keren,Manhattan,Midtown,Entire home/apt
24387826,A Big Welcome from Lower East Side and Chinatown!,151507961,Demi,Manhattan,Chinatown,Private room
24388099,Grand Central Brand New 2-Bedroom Apartment (5R),2269233,Heather,Manhattan,Murray Hill,Entire home/apt
24391756,Sunny Apartment in Park Slope,20813915,Kimberly,Brooklyn,South Slope,Entire home/apt
24392320,Christmas Week ONLY! Spacious Sunnyside 2 Bdrm Apt,19847523,Mayra,Queens,Sunnyside,Entire home/apt
24392338,Amazing East Village Xtra Large Studio Apartment!,160356,Joseph,Manhattan,East Village,Entire home/apt
24392461,Master bedroom W/ Ensuite in centre of EVERYTHING,24405003,Bianca,Manhattan,Chinatown,Private room
24392740,"Large room 20min time square, fast WiFi, AC, Desk",110088704,Brandon,Manhattan,Harlem,Private room
24392856,Sunny Crown Heights Studio,55924743,Hannah,Brooklyn,Crown Heights,Entire home/apt
24393653,SPECIOUS ONE BEDROOM IN THE HEART OF  CHELSEA,95108020,Maya,Manhattan,Chelsea,Private room
24393933,"LINCOLN CENTER, FORDHAM, JUILLIARD SCOOL",184119295,Manhattan,Manhattan,Upper West Side,Entire home/apt
24395202,Large Manhattan Suite,184130293,Sandia,Manhattan,Inwood,Private room
24395331,"Comfortable king bedroom, office, and kids' room",6059987,Andrew,Brooklyn,Crown Heights,Private room
24397502,SUNNY ROOM IN WILLIAMSBURG - 1 BLOCK TO METRO!!,184004979,Ken And Andy,Brooklyn,Williamsburg,Private room
24397657,Brooklyn Townhouse Apartment in Trendy Bushwick.,30927892,Emily,Brooklyn,Bushwick,Entire home/apt
24397824,Cozy private Bedroom in upper Manhattan!,72423116,Isabelle,Manhattan,Morningside Heights,Private room
24398061,Cute and Cozy Bushwick BR,53163551,Amanda,Brooklyn,Bushwick,Private room
24398725,Relaxing place for recharge energy,110907551,Maria,Manhattan,Midtown,Private room
24402527,Cozy Brooklyn Studio,184204269,Donna,Brooklyn,East Flatbush,Entire home/apt
24403784,Clean and comfy bedroom in the waste free home.,21663531,Dana,Queens,Ridgewood,Private room
24405674,"""San-Paraíso"" 80s curated Retro 3 Bedroom LES Pad",19259290,Minh,Manhattan,Lower East Side,Private room
24405962,For all classical lover's 4,96694697,Glory,Brooklyn,Sheepshead Bay,Private room
24408535,Penthouse duplex on Bowery with huge terrace.,408485,Justin,Manhattan,East Village,Entire home/apt
24408644,Spacious Apartment in Brooklyn,184264303,Olie,Brooklyn,Flatlands,Entire home/apt
24409066,Enormous Duplex in Park Slope (2-3 month sublet),49405,Peter,Brooklyn,Park Slope,Entire home/apt
24412104,Cozy feel at home studio,91034542,Maureen,Manhattan,Kips Bay,Private room
24412681,Cozy SI den with multiple and easy access to NYC,184233409,Lisa,Staten Island,Port Richmond,Private room
24412825,Modern Super Clean Midtown Apt in the Heart of NYC,6451492,Tom,Manhattan,Upper East Side,Entire home/apt
24413589,Peaceful place 10min. from Center of New York City,72872297,Zamira,Queens,Long Island City,Private room
24414462,Clean,156505456,John,Brooklyn,East New York,Private room
24420139,401 east 60th,165898555,Honey,Manhattan,Upper East Side,Entire home/apt
24421357,Private Clean Room near Yankee Stadium.,10534760,Lois,Bronx,Morrisania,Private room
24424607,"Next to Strawberry Fields, Central Park Manhattan",409965,Juan Carlos,Manhattan,Upper West Side,Private room
24424840,◈Hidden Midtown Gem◈ Perfect 5-Star Stay!,148272313,Steven,Manhattan,Murray Hill,Entire home/apt
24426350,Central Harlem Modern Oasis,16908803,Brittany,Manhattan,Harlem,Entire home/apt
24426631,Gem Of A Hideout With  Private Deck/Garden,165884816,Kelsey,Brooklyn,Williamsburg,Entire home/apt
24428060,Sweet Home Away From Home,120371644,Natasha,Brooklyn,Sheepshead Bay,Private room
24428782,Quiet and Sunny room in the best part of Brooklyn,184467900,Yumiko,Brooklyn,Greenpoint,Private room
24428965,Modern & Spacious Apartment in Central Harlem,22460686,Diane & Brice,Manhattan,Harlem,Entire home/apt
24430382,"HOTEL ROOM LIKE!!   WITH AFFORDABLE RATE!!  ""O""",59156312,Viviana,Queens,Woodhaven,Private room
24430667,Spacious bedroom in Beautiful Prospect Lefferts,111938058,James,Brooklyn,Prospect-Lefferts Gardens,Private room
24430682,Bedroom Casa Alvarez,179026754,Maria,Brooklyn,Williamsburg,Private room
24431205,"A cozy private room, close to Columbia!",20267412,Minami,Manhattan,Morningside Heights,Private room
24431214,две кровати в комнате,32168079,Ivan,Brooklyn,Sheepshead Bay,Shared room
24431407,Beautiful large room in quiet  in Astoria,184496160,Edwin,Queens,Astoria,Private room
24432069,"Private bathroom with balcony,15mins to Manhattan",103488282,Kaka,Queens,Sunnyside,Private room
24432539,"Front Big Private Room # 2, size 13x17, 3 Windows",43825074,Masud,Brooklyn,Cypress Hills,Private room
24432685,New nice bedrooms in 2 bedroom apt. 1R,122498535,Gf,Brooklyn,East Flatbush,Private room
24438437,Private Bedroom NYC 10 mins to Williamsburg,53781263,Oscar,Queens,Ridgewood,Private room
24438564,Chic one Bedroom apartment NYC,53781263,Oscar,Queens,Ridgewood,Entire home/apt
24441860,"East 12th street, Lux 1bd in Greenwich Village",22541573,Ken,Manhattan,East Village,Entire home/apt
24441912,"Private basement suite on Striver's Row, Harlem",9949215,Jake,Manhattan,Harlem,Entire home/apt
24444586,Speakeasy Inn Bushwick Three,24020292,Cristiano,Brooklyn,Bushwick,Private room
24445770,Cozy Comfort in the Heart of Greenpoint Brooklyn,89031106,Edyta,Brooklyn,Greenpoint,Entire home/apt
24445876,Shoot. Film. Sleep. Unique Loft Space in Brooklyn.,59463190,Home Studios,Brooklyn,Bedford-Stuyvesant,Entire home/apt
24448560,Room in Hamilton Heights Apr 20-May 20 (flexible),76409499,Kelly,Manhattan,Harlem,Private room
24449621,fifth ave,184653310,Amit,Manhattan,Midtown,Entire home/apt
24451302,Light-filled apartment in heart of Crown Heights,107802009,Luis,Brooklyn,Crown Heights,Entire home/apt
24452770,Cozy Brooklyn Studio with lots of light,212420,Armine,Brooklyn,Boerum Hill,Entire home/apt
24453838,Williamsburg Apartment with Panoramic View/Rooftop,184694715,Ulker,Brooklyn,Williamsburg,Entire home/apt
24454114,Walter’s place,54548626,Mia,Queens,Flushing,Private room
24454304,Cozy shared apartment close to Midtown!,141765510,Rebecca,Queens,Astoria,Shared room
24455779,Chic & Cozy Brooklyn Apartment,27532205,Nichole,Brooklyn,Bushwick,Private room
24460450,The Cozy Apartment; limited time offer 10 off.,112843970,Rhonda,Brooklyn,Cypress Hills,Entire home/apt
24464665,Spacious private bedroom with high ceilings,28046572,Dier,Brooklyn,Bedford-Stuyvesant,Private room
24465831,New Cozy Quite Studio with Huge Secluded Yard,81712936,Allie,Manhattan,Upper East Side,Entire home/apt
24470373,Large Bedroom Apartment with a Private Bathroom,42993745,Paul,Manhattan,Upper East Side,Entire home/apt
24471239,Beautiful brownstone room,24421834,Andrea,Brooklyn,Crown Heights,Private room
24472398,Sunny Apt/Park Slope Brooklyn 25 min. ride to city,96810536,Chandtisse,Brooklyn,Gowanus,Private room
24472562,"Perfect home by Prospect Park ,Brooklyn",37535886,Dana,Brooklyn,Flatbush,Private room
24473230,Beautifully designed + renovated 3 bedroom home,184853043,Shannon,Brooklyn,Kensington,Entire home/apt
24473606,Perfect Sunny 1BR in the Treetops,3469364,Joe,Manhattan,NoHo,Entire home/apt
24474325,25 min to midtown  Manhattan with 7 train.,66808561,Serdar,Queens,Woodside,Private room
24475318,Wall Street Luxuriuos apartment Financial District,173369078,Tina,Manhattan,Financial District,Private room
24475331,New condo-City view-Balcony&elevator,55149412,Ha,Manhattan,Chinatown,Private room
24476209,Inexpensive Private Room with NYC / SIUH Access #2,104812805,Amarjit S,Staten Island,Arrochar,Private room
24477757,Large Private Room in a Magnificent Penthouse NYC2,169382341,Tomás,Manhattan,East Village,Private room
24479063,"HOTEL ROOM LIKE!!!  WITH AFFORDABLE RATE!!!    ""A""",59156312,Viviana,Queens,Woodhaven,Private room
24489174,"Comfortable,Spacious,clean Private Room",184523531,June,Manhattan,East Harlem,Private room
24491178,SoHo 1 Bedroom,20044199,John,Manhattan,SoHo,Entire home/apt
24491450,Greenpoint Delight,4831440,Caroline,Brooklyn,Greenpoint,Entire home/apt
24491624,"43rd Street=TIME SQUARE
PRIVATE BEDROOM",30985759,Taz,Manhattan,Hell's Kitchen,Private room
24492814,Cozy apartment in Williamsburg,362457,Brad,Brooklyn,Williamsburg,Entire home/apt
24493058,2 Bedroom furnished NY apt w/ private balcony,4110677,Justin,Manhattan,Harlem,Entire home/apt
24493475,"Enjoy Cozy, Quiet, Safe & Convenient Living in NYC",185022050,Chi,Brooklyn,Bensonhurst,Entire home/apt
24493582,Charming beautiful studio perfect location!!,26584499,Ofir,Manhattan,Upper West Side,Entire home/apt
24493940,Private Bedroom with En Suite Bath on Central Park,1114587,Keenan & Emily,Manhattan,Upper West Side,Private room
24494062,Modern LOFT  in Fort Greene,6257521,V And J,Brooklyn,Clinton Hill,Entire home/apt
24494717,Central Park Apt w/ Patio + Washer/Dryer,2450194,Brittany,Manhattan,Upper West Side,Entire home/apt
24495291,Bedstuy Hideaway,43253307,Nandi,Brooklyn,Bedford-Stuyvesant,Private room
24495605,Brooklyn Art Residence,75173477,Lara,Brooklyn,Bushwick,Entire home/apt
24497080,Corporate Studio Midtown East,61391963,Corporate Housing,Manhattan,Midtown,Entire home/apt
24497152,Stunning Elevator 2 Bedroom Midtown East,61391963,Corporate Housing,Manhattan,Midtown,Entire home/apt
24497202,Brand New apt heart of Manhattan,61391963,Corporate Housing,Manhattan,Kips Bay,Entire home/apt
24497265,Brand New Executive Studio,61391963,Corporate Housing,Manhattan,Murray Hill,Entire home/apt
24497815,Prime Upper east~2BR~ newly furnished,162280872,Izi,Manhattan,Upper East Side,Entire home/apt
24498097,Sweet Home Away From Home,120371644,Natasha,Brooklyn,Sheepshead Bay,Private room
24498872,Charming Upper West Studio,185067271,Jared,Manhattan,Upper West Side,Entire home/apt
24508874,"HOTEL ROOM LIKE!!!   WITH AFFORDABLE RATE!!!   ""P""",59156312,Viviana,Queens,Woodhaven,Private room
24509757,Wonderful 3 bed 1.5 baths 20 Mins to Times Square!,1273890,Sergio,Manhattan,Washington Heights,Entire home/apt
24510046,NYC with a view,5485647,Chris,Manhattan,Hell's Kitchen,Entire home/apt
24512493,"Private room at Roselle, in the Bronx",175152359,Massiel,Bronx,Westchester Square,Private room
24514134,紐約哥大週邊優質短租,16828799,哲緯,Manhattan,Morningside Heights,Entire home/apt
24514490,"Newly renovated 1 bedroom, steps to Prospect Park",258674,Melissa,Brooklyn,Windsor Terrace,Entire home/apt
24515198,Sunny bedroom in a designer apartment,185189643,Swann,Queens,Sunnyside,Private room
24515524,Affordable Modern/Luxury 2 Bedroom Apt,58097815,Gesner,Brooklyn,Bedford-Stuyvesant,Entire home/apt
24518005,Brooklyn Beautiful private room!!,4576234,Nami,Brooklyn,Crown Heights,Private room
24520558,Sonder | Hanover Square | Cozy 1BR + Rooftop,12243051,Sonder,Manhattan,Financial District,Entire home/apt
24520702,One Bedroom Apartment in Greenpoint,9010955,Lindsey,Brooklyn,Greenpoint,Entire home/apt
24521322,Sonder | Hanover Square | Sun-Filled 1BR + Rooftop,12243051,Sonder,Manhattan,Financial District,Entire home/apt
24521630,THE PONDEROSA PALACE,83921231,B,Manhattan,Hell's Kitchen,Entire home/apt
24521752,New York City with the bird view,180700434,Luba,Manhattan,Upper East Side,Entire home/apt
24522061,Private space in luxury apartment with river view,63189852,Marshall,Manhattan,Roosevelt Island,Private room
24523422,Urban Place,160495098,Miller,Brooklyn,East Flatbush,Private room
24524252,Private Modern Studio in heart of Flatbush,296491,Ely,Brooklyn,Midwood,Entire home/apt
24525249,Sunny Room in heart of hippest Manhattan 'hood,9913035,George,Manhattan,Lower East Side,Private room
24525290,Paradise in New York City,185265758,Shama,Manhattan,Harlem,Entire home/apt
24525356,Cozy Brooklyn Greenpoint Apt.15 min to Manhattan,185267820,Alfredo,Brooklyn,Greenpoint,Entire home/apt
24525886,Comfy Room with Private Insuite Bathroom,22577148,Diana,Brooklyn,Bedford-Stuyvesant,Private room
24526035,"HOTEL ROOM LIKE!!  WITH AFFORDABLE RATE!!   ""R""",59156312,Viviana,Queens,Woodhaven,Private room
